plot	X	Y	ErosIFN2	ErosIFN3	ErosIFN4
252997	382870	4634746	35.4557374	35.8938753	59.91110249
253002	381850	4633807	77.62900929	28.66268182	50.75722132
253005	384894	4633663	70.00874895	25.60364419	73.79778482
253007	377913	4632706	58.71761413	32.46239917	38.92552288
253010	381877	4632815	72.45050047	22.45423383	67.29863089
253020	307851	4618782	14.87024727	43.77067318	58.79697327
253023	324899	4629794	6.043659734	13.14781304	12.30376009
253027	349904	4632766	7.540160824	12.45638311	18.310374
253031	365902	4631768	10.3911033	12.65444704	16.63962958
253032	369904	4631764	63.50434008	18.3199606	34.27093465
253035	368937	4630768	19.85830388	13.45602144	17.45139304
253036	369916	4630774	37.2027039	17.90899998	23.92760459
253038	370904	4628793	89.37754476	25.95637429	125.8929509
253046	374930	4631776	43.98722175	43.80388761	53.88622725
253047	376891	4631780	64.0231377	36.86168186	66.07524944
253052	382905	4631765	42.25991256	47.13207539	60.61721821
253055	373901	4630726	48.39581972	24.16643889	33.00795418
253059	383918	4630779	61.47102878	34.37347376	53.516897
253063	381913	4629795	81.86330362	49.98107342	48.41221826
253064	377891	4628791	51.15858191	11.75735124	86.39190838
253066	374906	4627796	120.1739209	30.00250183	88.54284372
253069	382936	4627796	72.09570256	32.81277802	30.69444669
253071	376906	4626815	75.50131238	61.265552	91.5672316
253072	379915	4626770	62.4714908	59.37870757	46.30265155
253088	337898	4599741	37.92901302	35.34498703	44.42131422
253089	340922	4598784	39.25047902	16.85871472	43.64435861
253096	362924	4611785	32.33631439	38.31287001	47.67116849
253105	355928	4607799	22.57585796	25.49267233	27.4196476
253107	350870	4606801	37.68292851	45.70186396	57.12122031
253110	349897	4605798	16.23422365	23.21158874	22.1062699
253111	356906	4605790	26.99361361	40.85045568	43.07132966
253113	359937	4604814	36.86318495	40.29863265	46.67753886
253117	347917	4602758	12.66550583	12.64606043	14.708634
253119	346895	4599795	39.42736495	60.41517908	67.14152985
253122	279910	4586756	8.810241731	16.23369975	19.3191202
253124	276898	4585808	14.37253496	7.2533719	11.30083151
253125	277855	4585720	89.92882556	79.88217731	89.12391106
253128	282911	4585794	18.09119013	15.15558772	21.06171359
253132	282897	4584806	18.46219716	19.58338328	29.82454061
253133	280904	4583792	89.07623095	60.54787921	42.76263066
253136	279905	4582758	41.04194937	36.90788476	54.2642176
253143	283863	4580791	14.38367818	7.759715421	7.665008406
253147	283889	4579805	13.02853628	11.04509709	20.22911886
253150	300916	4587783	14.59510893	12.66344148	23.24735077
253151	301931	4587763	40.6916821	32.52666015	41.77799313
253155	315862	4587842	24.7470831	23.08957353	28.16597621
253160	315893	4586809	34.57287319	29.138821	35.75651694
253161	295922	4585805	18.92313597	19.4502806	23.5008076
253162	297903	4585695	13.71523693	11.01166673	16.33472778
253163	300892	4585816	10.36412242	13.44802854	22.17653908
253170	305940	4584773	60.83311148	51.46498944	69.58746886
253171	308866	4584770	105.0455977	89.68175642	116.1438359
253172	292864	4583840	6.632336436	5.437119425	6.996325306
253176	309878	4583798	54.20142948	41.96453915	68.60584511
253177	310946	4583740	17.36575367	20.32665644	30.03359713
253180	315931	4583795	25.574349	22.48505649	28.64291793
253182	305969	4582821	32.39253559	31.84275213	38.84317226
253185	310887	4582773	73.02000753	117.0688586	161.9796098
253186	305950	4581817	53.9066742	46.75533863	55.88123559
253188	310961	4581844	37.25568267	35.42763762	50.87421913
253193	293824	4579792	12.7512901	11.15851873	18.24372717
253194	301924	4579870	106.6951045	106.2002217	121.040452
253195	303873	4579843	92.2820063	69.54168749	76.9147922
253201	298909	4578857	53.52205387	46.33122475	49.93679211
253202	299857	4578832	43.33225737	30.03549519	44.35475884
253204	305910	4578847	33.94433278	19.3051	30.28681502
253207	313891	4578820	69.15765885	41.46077168	63.23753091
253208	316891	4578817	34.77637311	32.59717426	40.3276558
253210	335941	4595783	47.74181094	86.85394167	97.00828456
253212	339876	4595808	11.94957758	9.054602143	10.98816613
253214	330890	4594817	18.50881371	22.8553479	32.60465273
253218	335956	4593794	12.35566834	16.58976603	25.41019851
253219	328890	4592783	79.5982567	114.6057424	160.6416931
253222	335900	4592802	19.03977835	20.24872056	31.02286819
253223	319890	4591786	6.567300154	13.9598981	19.84541178
253224	329881	4591787	13.10639179	11.4974382	16.94509783
253226	336913	4591811	3.004464088	4.198638144	5.364991106
253230	325928	4590726	8.583495436	22.23321045	33.16265936
253233	332921	4590762	67.13962112	75.53971915	96.59860355
253235	323895	4589778	37.45029852	44.93014551	55.43505574
253236	335002	4589814	8.13755072	15.51757188	22.11979619
253238	336911	4589781	29.90187094	37.22001042	59.55204537
253240	324881	4588752	38.01335057	40.06898379	61.41029882
253242	318839	4587823	34.43449962	24.31696104	35.98688114
253243	319917	4587795	55.99678756	74.1529398	90.84287327
253246	332924	4587808	9.072678755	24.92977763	47.40158685
253249	322889	4586746	14.72418333	11.53844169	17.17926951
253250	329921	4586810	69.82054218	69.78150415	88.65693159
253253	320862	4585821	80.62198798	57.45094895	101.1845083
253255	323836	4585817	42.45988021	46.81688177	54.12693427
253258	330885	4585844	94.5521455	80.61855655	108.0663653
253262	322931	4584806	85.95549566	69.02836088	67.71354346
253264	329919	4584782	18.77161492	15.58013714	24.75321516
253265	331915	4584802	20.82633696	17.60192579	23.9470749
253273	321900	4582814	110.3582357	81.93283401	120.0651178
253274	322860	4582804	69.50904742	68.79504838	93.63503961
253280	321881	4581805	61.69970698	67.14207574	99.5957258
253285	322061	4580766	5.583207459	7.676389564	13.33182607
253286	322868	4580721	13.60277976	12.49000538	16.98345986
253288	328918	4580770	132.4074849	100.7570329	150.8739699
253289	317938	4579777	61.8638577	58.07811918	72.09292141
253294	324917	4579778	91.79291516	112.7362753	107.6089286
253295	325924	4579793	92.37501797	85.39327874	127.0101267
253298	321824	4578845	161.687146	114.4168087	170.0067399
253300	345873	4594729	8.740692096	18.62499816	30.58718755
253302	283912	4578733	60.70593681	43.89099046	68.96523271
253303	284873	4578765	76.42055863	62.40841502	94.0498454
253308	280910	4576781	89.90933126	62.57032007	86.46257903
253310	284924	4576760	90.4783596	90.76702611	133.0456039
253313	279932	4574844	99.4242725	83.01664762	96.23000411
253315	282904	4574784	25.89715619	31.0498707	52.14391629
253317	282914	4573808	16.53994402	11.68168058	17.53040701
253321	289967	4577820	11.10428709	9.722980007	16.83438269
253323	293926	4577776	37.57235968	41.55029826	54.53818771
253325	297904	4577797	81.00852847	87.22139939	106.6606976
253330	293904	4575836	58.05608108	43.33655862	48.48980356
253331	290877	4574802	21.71723748	17.50431436	19.69465886
253332	291871	4574789	44.68382044	34.41344002	39.91915604
253334	334804	4682765	93.33288243	87.70057526	97.44928229
253335	387882	4661789	10.73294048	11.77746803	16.82525244
253336	386910	4659810	64.70818344	105.7995312	143.0503197
253341	382918	4626793	59.99952251	45.28289078	48.61450411
253347	342947	4593745	83.31309995	82.36578443	103.9536678
430001	368012	4603938	29.440333	37.79522825	46.86451424
430003	356871	4602809	68.71111084	70.09007857	72.19501151
430009	351896	4601790	113.6880673	128.7832773	141.1311736
430012	359797	4601729	61.76989903	76.82960124	73.03580768
430014	365876	4601798	23.22501251	26.7623932	25.87005724
430020	362883	4600781	4.405494074	7.027533976	8.287154234
430021	366934	4600906	22.49281227	16.79088838	48.94821711
430025	358906	4599765	38.2673745	57.51872424	65.76924006
430026	362874	4599757	41.27195906	48.14685615	54.34837154
430029	348891	4598780	68.65386421	85.40206123	97.19113835
430031	354883	4598728	88.10621542	86.68608298	95.56797832
430035	352916	4597805	42.29367813	52.16345723	54.00735562
430037	361874	4596798	7.71725434	11.3292516	12.32625134
430043	337943	4593844	63.03095525	56.55657008	66.41867006
430044	339927	4593768	10.35601926	10.26524038	12.28944647
430049	344899	4590787	50.57585438	50.49086193	57.06023308
430053	336946	4587826	41.41862404	50.07400689	53.35198177
430058	339882	4586777	5.844187903	8.759555614	10.05522031
430059	340839	4586732	6.933673402	8.52661152	10.08424052
430060	342931	4585769	18.44350074	28.1991005	27.92606799
430064	332924	4583820	47.47491704	47.12201824	51.75350149
430065	336899	4583825	30.72162614	38.88707864	40.13711333
430066	337898	4583814	77.5520608	86.07131595	101.3689264
430068	334898	4582827	63.02260292	58.61564287	67.82439199
430071	337918	4582848	13.95359992	13.25077938	12.14200888
430073	342924	4582812	108.2831896	105.747167	77.67714539
430078	337891	4581802	6.439119433	10.51502108	12.77377594
430081	340903	4581751	106.3859684	71.03127868	75.22331541
430082	341930	4581821	111.5557185	86.87116642	109.6888872
430083	342900	4581795	156.554333	42.09182734	62.05490309
430088	331880	4580823	7.744295217	9.729930275	9.77416309
430091	337910	4580757	183.5481843	139.5786435	163.7663419
430093	339920	4580790	366.2988192	203.4355315	320.2838832
430094	340820	4580786	179.9782127	118.9045394	181.7158405
430097	343913	4580762	35.43946524	31.32584014	41.87374945
430101	329947	4579785	124.9285478	159.1337251	228.0572196
430102	331904	4579792	244.3676889	213.4518871	259.1040355
430104	334823	4579738	138.3928609	88.1615769	143.753272
430107	338927	4579814	316.4759851	173.425346	284.4299858
430108	339866	4579804	19.46798943	10.65123155	17.68862747
430112	344017	4579865	132.5726409	202.5850164	204.1441146
430113	318834	4578809	16.56872388	22.92379479	27.39014527
430114	319901	4578837	140.2448571	122.4057274	137.4735188
430118	333942	4578842	111.8401559	90.04948234	102.225064
430121	338933	4578825	339.1407812	191.7347323	315.7758443
430123	340921	4578823	20.3125826	27.37668913	45.70863894
430125	342956	4578824	262.1377471	136.1227755	191.2330468
430127	331841	4577830	58.31112199	59.36252814	58.54949015
430128	332896	4577837	77.18061518	73.84155502	97.56281982
430129	333897	4577845	353.3408998	270.1573504	385.4073307
430130	334903	4577851	361.2158958	246.551445	362.7305036
430131	335966	4577794	440.0942707	314.0470097	456.9953989
430134	338949	4577793	169.7996573	92.71721214	158.8018591
430135	339928	4577802	119.7758686	70.12478526	105.3840467
430138	343911	4577792	48.99948874	87.57381888	143.934475
430139	350867	4595815	48.56001644	45.19473646	49.85558243
430141	352916	4594811	51.46037457	63.1846406	125.0692861
430143	363886	4594842	35.96358416	52.18261501	51.90746974
430145	365895	4594819	16.04792919	28.76363808	30.14939821
430146	354923	4593799	49.69141189	59.48840564	67.27421193
430153	365908	4592797	51.83731678	17.96255759	66.68995049
430154	345866	4591803	48.62718425	49.23520656	58.52096138
430157	360984	4591866	30.01689706	105.6907637	110.6546385
430158	363837	4591765	20.14077283	22.45781642	29.63791188
430159	364905	4591788	2.721676932	3.67435324	4.625607323
430161	368884	4591819	104.1578374	100.3630403	153.1613127
430164	356921	4590856	5.393921332	19.2590885	14.48478327
430165	357948	4590796	11.01944925	15.93680359	19.59904722
430168	364905	4590796	11.14268656	13.00650617	26.6126942
430174	356943	4589786	25.49523749	67.18050227	78.4308982
430175	358971	4589788	25.8581416	51.10578255	66.11994924
430177	363914	4589821	29.7462164	45.86289548	55.8455661
430178	366006	4589934	148.9368753	199.0397975	268.2019653
430180	348852	4588783	58.70783164	72.74037055	104.0559745
430181	356906	4588806	26.34445067	55.54436765	52.11478329
430184	367892	4588816	21.05551647	81.67640379	64.80013072
430186	369820	4588786	23.93177723	28.33061997	38.28638819
430190	359902	4587812	19.94484848	61.9924499	76.43837717
430194	368915	4587774	101.2286466	81.27248649	109.4166995
430196	370891	4587867	79.03581688	82.21014506	101.1161035
430199	363839	4586810	3.784561075	6.569985946	6.510696142
430200	366861	4586797	7.983853262	14.09878628	16.34356946
430203	369941	4586825	69.29831898	47.1714206	92.9802061
430205	356932	4585749	32.83565323	28.21143104	27.01681059
430208	365967	4585755	78.66276943	79.96844866	88.89426371
430209	366967	4585822	63.96472839	77.95154396	109.9601782
430211	368915	4585863	21.38557157	20.51421479	24.80499283
430212	370002	4585699	27.88661522	35.85632175	38.39148182
430217	368971	4584821	134.3635494	105.6908993	145.9405316
430219	370887	4584778	33.92768349	27.0652284	30.15929918
430222	358981	4583771	16.72467814	50.62726837	63.73723246
430223	359918	4583853	19.83863768	18.94302479	20.67030047
430224	360838	4583886	16.95489768	43.28883216	53.09082477
430229	369938	4583782	44.41526956	54.80993058	51.59011034
430233	354818	4582805	15.96586017	15.83048822	21.85270068
430234	355906	4582798	88.11844125	85.16764587	107.0164588
430236	360908	4582748	9.171159765	14.17748771	9.425534431
430237	367861	4582766	43.55911598	80.07854932	83.83809143
430243	364013	4581818	59.67649236	74.10886795	85.34254419
430244	366935	4581773	38.83164343	39.47773104	55.58380304
430246	369933	4581836	137.7291131	131.6122762	154.7236854
430247	370906	4581781	69.65629546	87.18216802	109.2525107
430250	352059	4580934	111.0254313	78.37075591	100.0837451
430251	352928	4580788	93.89527053	106.4944501	120.4912219
430254	368889	4580768	97.18303522	104.7459511	133.229557
430255	369906	4580796	56.43045192	52.63749018	59.27009788
430256	370932	4580802	129.2161165	146.3806084	180.8769258
430257	371987	4580820	56.5794534	57.39638509	70.47882625
430262	349913	4579804	18.06865697	27.18308122	22.12468427
430264	366909	4579782	21.24338781	59.59415617	69.42144912
430272	352896	4578775	37.43193668	49.32650478	55.66798857
430273	366974	4578795	100.4550176	105.7633411	118.9994039
430274	367977	4578817	79.2681077	112.2027436	116.3842178
430275	368956	4578751	68.19885399	77.13596699	97.60228183
430276	369889	4578700	26.40477391	40.46615053	39.67421328
430279	366926	4577773	44.58388635	68.92967363	87.51361429
430283	370928	4577798	38.39810748	47.83977013	64.55811258
430284	372940	4584871	20.27232566	48.00320868	53.64113192
430285	372853	4583797	5.552875558	5.759261289	3.009288904
430286	373953	4582849	19.12165879	27.83881223	20.04250826
430288	376907	4582821	5.125722391	18.08489312	12.14832802
430291	376933	4581851	33.50230843	78.75176691	80.57266882
430292	377917	4581695	29.49650386	64.51320236	55.63149878
430297	377949	4580745	21.46289655	39.71157237	27.46813207
430298	373036	4579842	62.76362774	109.1651663	138.87259
430300	374924	4579804	6.767696535	10.93012066	11.58438351
430306	377864	4576828	11.08888352	13.75345355	13.87491112
430307	287855	4577821	39.40579612	30.71372144	38.37314266
430312	286820	4575786	35.48534431	30.50210262	38.42513779
430313	288904	4575801	69.15933425	60.74846464	76.89313206
430314	285906	4574791	19.72573677	15.66842087	19.43642337
430322	282890	4571800	86.66521706	76.11915925	61.34218404
430324	284900	4571796	15.18584903	71.81616506	84.38665434
430328	281910	4570798	18.75317717	14.42453693	16.14225577
430330	283899	4570791	51.4618707	37.09504393	39.77840059
430333	286929	4570794	34.22126708	34.81354788	25.55305619
430335	281907	4569800	45.66866758	67.3094531	77.80873447
430339	279898	4567799	21.85493761	47.79651465	41.1496482
430344	285899	4567768	96.59909566	110.2327101	99.43770173
430345	287877	4567799	6.690810807	15.00421082	11.19825465
430353	282974	4566859	81.61466317	133.7450071	100.0146186
430354	283904	4566799	110.7614971	98.23464593	106.0984988
430356	285854	4566775	122.2831744	143.4999597	73.53717092
430364	280889	4565786	49.48743268	28.66867871	55.89768913
