ID	PLOTS	X	Y	SetasIFN2	SetasIFN3	SetasIFN4	MaderaIFN23	MaderaIFN34	AguaIFN2	AguaIFN4	CarbonoIFN2	CarbonoIFN4
597	82956	420923	4596787	28.567	36.33457082	24.779	6.099	4.855	0.234	0.08	1.037	1.319
591	82959	415898	4595838	26.865	31.58861045	15.098	4.591	6.783	0.273	0.065	1.128	1.591
580	82960	420955	4595765	NA	NA	NA	2.971	3.58	0.548	0.141	1.166	1.439
800	82964	433942	4612826	NA	NA	NA	4.065	7.893	0.274	0.075	-0.149	3.844
803	82965	434964	4612851	NA	NA	NA	0.345	0.848	0.36	0.48	-4.703	0.269
807	82970	445854	4612901	40.256	27.97654083	15.705	6.745	6.432	0.205	0.104	2.908	2.825
783	82972	439860	4611805	NA	NA	NA	3.619	0.65	0.354	0.476	-0.593	-2.663
788	82974	448897	4611886	NA	NA	NA	3.012	2.429	0.494	0.33	0.301	0.601
774	82977	428967	4610832	18.5	40.02728911	41.434	1.498	1.66	0.394	0.351	0.646	0.334
773	82978	430895	4610817	22.493	10.8419288	7.235	8.772	7.563	0.115	0.156	3.014	2.388
770	82982	439877	4610803	NA	NA	NA	2.121	6.644	0.725	0.222	2.808	5.018
766	82983	443903	4610787	25.693	14.72683125	31.228	10.771	4.211	0.415	0.225	3.885	-2.723
761	82984	453925	4610764	NA	NA	NA	5.797	4.794	0.343	0.204	0.939	2.486
758	82987	433909	4609826	NA	NA	NA	1.565	2.717	0.116	0.213	-1.789	2.474
736	82996	450920	4608790	NA	NA	NA	6.393	2.679	0.261	0.149	2.172	-0.287
737	82997	451919	4608790	NA	NA	NA	1.137	4.034	0.319	0.19	-2.909	2.921
745	83001	455966	4608858	NA	NA	NA	3.278	2.505	0.188	0.098	1.401	1.642
3383	83003	437816	4607843	NA	NA	NA	4.975	4.144	0.282	0.209	0.182	1.064
719	83005	447932	4607769	28.898	20.73948544	13.529	10.22	5.887	0.195	0.206	4.014	2.089
727	83010	453889	4607820	NA	NA	NA	3.257	2.536	0.358	0.249	1.509	0.631
711	83012	432893	4606794	24.876	24.9378334	17.869	5.239	5.196	0.302	0.189	0.212	2.402
710	83015	446912	4606788	NA	NA	NA	6.018	2.462	0.242	0.166	0.943	0.153
717	83018	449898	4606867	NA	NA	NA	2.508	1.387	0.3	0.289	0.882	0.46
700	83025	446867	4605840	NA	NA	NA	4.37	3.147	0.139	0.347	2.337	0.557
689	83028	449854	4605748	NA	NA	NA	7.871	1.92	0.817	0.182	2.42	-0.332
690	83029	450896	4605752	NA	NA	NA	3.208	1.988	0.659	0.388	1.466	0.52
701	83030	452936	4605856	NA	NA	NA	1.775	3.678	0.185	0.269	-6.832	2.863
691	83032	455925	4605772	NA	NA	NA	2.637	2.83	0.65	0.113	2.202	2.776
704	83033	455939	4606759	NA	NA	NA	3.335	2.85	0.488	0.101	1.421	1.138
678	83036	448946	4604791	NA	NA	NA	3.969	1.8	0.277	0.23	1.19	-1.05
3379	83043	434925	4603799	NA	NA	NA	2.941	2.359	0.233	0.072	-0.559	0.718
667	83046	450862	4603796	NA	NA	NA	2.623	2.499	0.181	0.269	2.469	2.121
662	83049	453866	4603713	NA	NA	NA	4.376	2.816	0.354	0.229	1.657	0.304
651	83053	443898	4602796	NA	NA	NA	5.098	2.235	0.093	0.386	1.629	0.759
660	83054	444941	4602825	NA	NA	NA	1.951	2.938	0.395	0.079	1.208	2.362
654	83056	446887	4602797	NA	NA	NA	2.185	2.192	0.675	0.224	1.36	1.016
658	83057	448886	4602807	NA	NA	NA	4.007	2.836	0.518	0.12	1.689	0.806
656	83059	451924	4602804	NA	NA	NA	3.489	4.146	0.195	0.184	0.706	2.005
645	83062	442876	4601838	33.497	33.66672006	20.902	5.454	5.852	0.309	0.087	1.357	2.581
646	83064	446876	4601900	NA	NA	NA	0.133	2.909	0.764	0.183	0.063	1.255
634	83066	443863	4600839	NA	NA	NA	2.536	2.006	0.199	0.066	0.904	0.709
3377	83068	448869	4600826	NA	NA	NA	2.241	2.664	0.142	0.143	2.269	2.176
626	83070	441879	4599787	NA	NA	NA	3.547	2.202	0.232	0.073	1.663	1.246
618	83072	445856	4599706	NA	NA	NA	13.291	7.629	0.394	0.263	5.956	2.01
619	83073	446873	4599726	NA	NA	NA	7.874	3.961	0.135	0.088	2.076	-0.241
625	83075	448879	4599785	NA	NA	NA	4.353	4.094	0.391	0.208	2.363	1.665
612	83079	442875	4598781	19.05	18.47825383	12.283	7.169	3.723	0.366	0.078	3.297	1.565
613	83081	444860	4598782	NA	NA	NA	4.118	3.061	0.246	0.122	2.3	0.942
607	83086	444897	4597792	NA	NA	NA	3.971	2.371	0.288	0.09	3.029	1.81
594	83091	438855	4596752	NA	NA	NA	1.864	1.746	0.132	0.13	1.576	1.404
602	83096	444895	4596811	NA	NA	NA	3.767	2.779	0.256	0.066	1.48	1.325
584	83097	437829	4595796	NA	NA	NA	0.637	0.519	0.09	0.147	0.634	0.323
585	83098	438822	4595805	NA	NA	NA	2.793	1.453	0.059	0.063	1.54	0.996
589	83100	443926	4595815	NA	NA	NA	4.742	2.281	0.4	0.195	1.674	-0.943
570	83103	437800	4594688	NA	NA	NA	0	0	0.062	0.092	-1.133	0
3376	83104	443840	4594772	NA	NA	NA	0.882	0.551	0.567	0.527	0.146	0.155
796	83107	457895	4612806	NA	NA	NA	2.358	2.145	0.403	0.373	1.506	1.216
789	83108	458805	4612741	NA	NA	NA	5.121	1.268	0.234	0.491	2.953	-2.579
792	83112	462874	4612768	NA	NA	NA	6.392	3.615	0.232	0.36	3.703	-0.574
802	83113	463862	4612843	NA	NA	NA	2.953	2.548	0.253	0.187	2.074	1.252
794	83115	465852	4612776	NA	NA	NA	4.611	14.362	0.791	0.171	2.328	5.507
791	83118	469891	4612757	NA	NA	NA	4.147	2.002	0.374	0.201	3.31	1.646
799	83120	471902	4612825	NA	NA	NA	2.021	1.449	0.23	0.547	0.972	0.649
776	83132	465948	4611734	NA	NA	NA	2.974	2.585	0.14	0.041	3.082	2.349
777	83136	470930	4611771	NA	NA	NA	6.153	2.122	0.329	0.125	1.186	1.374
778	83138	472898	4611779	NA	NA	NA	2.318	1.857	0.161	0.152	1.37	0.799
764	83141	456885	4610778	NA	NA	NA	1.79	1.513	0.268	0.21	0.746	-0.947
760	83142	460914	4610753	NA	NA	NA	0.648	7.586	0.797	0.1	-12.838	1.868
775	83145	465924	4610894	NA	NA	NA	2.738	3.263	0.129	0.099	1.288	1.35
763	83146	466943	4610776	NA	NA	NA	2.939	2.424	0.262	0.279	1.796	0.213
767	83148	468877	4610792	NA	NA	NA	3.617	1.852	0.132	0.075	2.941	0.734
765	83152	472913	4610780	NA	NA	NA	0.272	0.347	0.663	0.653	0.152	-0.099
756	83158	461943	4609807	NA	NA	NA	4.625	4.388	0.192	0.099	4.339	3.273
750	83165	474957	4609791	NA	NA	NA	4.946	3.608	0.439	0.132	1.896	1.002
734	83167	456926	4608771	NA	NA	NA	5.212	4.174	0.544	0.181	2.313	1.803
739	83169	458886	4608796	NA	NA	NA	4.729	2.171	0.472	0.336	0.953	1.19
728	83172	461875	4608706	NA	NA	NA	1.708	0.472	0.208	0.237	0.95	0.249
731	83174	464870	4608745	NA	NA	NA	4.78	4.823	0.129	0.192	-1.386	-2.297
735	83176	466908	4608784	NA	NA	NA	1.967	1.825	0.146	0.141	0.328	0.783
709	83187	457913	4606786	NA	NA	NA	4.745	2.846	0.627	0.097	3.352	1.556
706	83188	458897	4606777	NA	NA	NA	2.376	1.464	0.184	0.061	-0.635	-0.096
703	83191	464886	4606754	NA	NA	NA	4.275	4.441	0.225	0.111	1.741	2.167
707	83193	467888	4606777	NA	NA	NA	2.401	1.385	0.301	0.339	0.741	-0.413
696	83197	458913	4605793	NA	NA	NA	1.737	1.818	0.417	0.191	1.828	1.319
675	83205	460949	4604783	NA	NA	NA	3.034	2.358	0.298	0.123	2.181	-1.43
663	83207	456790	4603743	NA	NA	NA	4.342	2.705	0.385	0.322	1.509	-0.342
3381	83208	457882	4603848	NA	NA	NA	1.884	1.51	0.269	0.174	1.102	0.711
573	83213	375943	4594796	22.228	15.62153379	25.379	7.691	4.254	0.071	0.213	2.862	-0.154
557	83215	378966	4592792	29.897	22.48255796	18.483	2.122	3.781	0.217	0.094	1.192	1.961
571	83216	378971	4594740	28.064	28.41696301	23.793	3.024	3.37	0.325	0.144	1.014	1.208
574	83219	385011	4594802	24.937	25.9078396	26.944	2.669	2.584	0.229	0.234	1.015	-0.081
575	83220	387076	4594810	34.398	38.99839879	30.606	3.154	2.957	0.329	0.166	1.119	0.915
572	83221	390061	4594760	NA	NA	NA	2.518	1.735	0.051	0.064	1.053	0.989
567	83226	379909	4593829	30.15	34.69363657	30.763	3.362	1.456	0.248	0.097	1.247	-0.19
569	83231	389865	4593871	NA	NA	NA	3.973	7.485	0.24	0.037	1.519	2.262
553	83233	374956	4592767	23.358	12.41527609	8.474	6.796	6.983	0.074	0.096	2.3	2.17
554	83234	379939	4592780	NA	NA	NA	4.291	4.954	0.257	0.133	1.128	2.72
559	83235	385925	4592813	29.783	NA	4.345	0	0.259	0.25	0.371	-1.681	0.169
552	83238	388904	4592766	NA	NA	NA	2.149	2.229	0.458	0.105	0.633	0.646
560	83239	391921	4592850	34.756	33.91687426	20.097	3.67	6.936	0.415	0.137	1.467	2.406
539	83253	383963	4590754	23.622	20.98115487	12.787	6.334	4.893	0.247	0.13	2.473	1.687
542	83254	384910	4590812	12.357	20.92769481	20.997	4.469	3.302	0.118	0.101	-0.899	0.732
544	83256	393897	4590826	32.51	31.26271619	19.448	4.438	4.337	0.15	0.143	0.619	0.568
530	83261	381890	4589710	NA	NA	NA	3.165	2.353	0.167	0.056	1.931	1.406
536	83263	383953	4589817	26.334	7.939021942	11.6	0.3	0.394	0.261	0.109	-1.064	0.16
522	83270	381924	4588785	26.936	26.53358281	34.384	2.23	0.865	0.275	0.141	0.999	-0.224
480	83284	376896	4584795	11.375	26.09216657	34.833	0.707	2.623	0.368	0.15	0.369	1.844
483	83285	379941	4584815	14.29	25.54475796	28.725	1.26	0.895	0.29	0.095	0.542	-0.02
449	83292	379925	4582750	33.51	28.91825612	19.174	4.01	3.272	0.366	0.159	1.509	0.977
440	83294	383879	4581806	NA	NA	NA	3.788	1.473	0.151	0.097	1.818	0.296
433	83297	383892	4580825	24.887	18.48226746	23.024	6.862	4.272	0.039	0.095	2.769	-0.415
404	83301	399990	4579772	22.49	36.15320023	36.621	0.889	1.236	0.641	0.157	0.2	0.537
387	83302	381853	4578794	36.652	38.32821879	33.217	3.065	1.492	0.209	0.136	0.996	0.397
367	83307	380950	4577790	36.021	35.96188648	23.211	3.028	4.134	0.149	0.122	0.777	1.658
375	83309	398922	4577819	23.773	26.62234569	16.424	3.292	2.753	0.245	0.068	1.219	0.716
3375	83317	423944	4593826	18.94	10.12468109	6.292	9.965	4.308	0.104	0.038	3.885	1.415
548	83324	427978	4591806	24.208	20.57356346	17.864	7.428	4.869	0.064	0.041	2.546	1.725
543	83327	426952	4590815	NA	NA	NA	2.378	3.28	0.061	0.037	1.592	2.332
532	83332	418935	4589752	NA	NA	NA	0.517	1.228	0.187	0.163	-0.332	1.345
520	83338	407995	4588568	29.656	34.955872	32.55	5.124	1.353	0.333	0.253	1.752	-0.398
529	83341	410912	4588835	NA	NA	NA	0.996	0.552	0.343	0.417	0.341	-0.076
526	83343	412965	4588821	27.04	25.65993077	16.864	4.953	3.786	0.187	0.182	1.77	1.171
528	83345	418948	4588833	NA	NA	NA	3.993	4.297	0.159	0.151	3.134	2.184
527	83348	421950	4588825	24.519	18.84981682	12.439	7.73	4.556	0.08	0.042	3.337	1.855
523	83350	424970	4588799	35.255	39.8822041	28.816	3.384	1.921	0.1	0.07	1.157	0.606
517	83357	410941	4587837	NA	NA	NA	3.272	2.098	0.519	0.136	2.425	1.584
510	83358	413967	4587768	NA	NA	NA	1.453	2.684	0.488	0.292	-0.668	1.288
3374	83359	415009	4587867	NA	NA	NA	0.334	2.009	0.586	0.136	0.255	0.86
512	83360	418942	4587774	NA	NA	NA	4.287	1.249	0.263	0.081	1.88	-1.239
509	83361	419943	4587758	NA	NA	NA	5.031	1.541	0.199	0.071	0.677	-2.584
508	83371	406964	4586897	7.354	17.95197478	26.105	0.382	0.48	0.528	0.283	0.164	0.217
504	83372	414971	4586804	NA	NA	NA	2.111	2.375	0.606	0.477	0.583	0.15
499	83383	405938	4585869	2.118	14.05468051	35.485	0.196	1.587	0.593	0.222	0.061	0.757
496	83384	407908	4585822	21.794	41.1937388	30.802	2.396	2.993	0.275	0.094	0.864	0.725
478	83391	401898	4584793	NA	NA	NA	0.272	0.323	0.538	0.26	0.127	0.255
485	83398	421974	4584836	NA	NA	NA	1.885	2.463	0.259	0.213	0.765	1.217
479	83399	422924	4584794	NA	NA	NA	1.989	1.94	0.134	0.05	1.245	1.486
464	83402	402950	4583791	26.821	35.18162261	34.539	4.373	2.32	0.205	0.153	1.76	-0.236
452	83413	407903	4582796	NA	NA	NA	2.544	2.254	0.358	0.199	1.079	0.861
451	83415	412943	4582783	34.484	48.66935701	35.946	4.101	4.864	0.444	0.112	1.276	1.556
3373	83421	407908	4581844	16.728	21.14439311	9.075	4.8	4.548	0.098	0.063	0.813	1.639
446	83425	413955	4581853	25.293	38.92631551	25.718	4.245	2.682	0.193	0.086	-0.597	0.9
447	83426	414964	4581866	NA	NA	NA	1.515	1.927	0.077	0.056	1.311	0.156
420	83429	409938	4580753	29.521	42.12701208	26.145	3.106	6.641	0.379	0.065	-0.141	2.197
397	83444	404888	4578826	29.152	42.21910899	34.857	0.824	0.733	0.624	0.326	0.116	-0.033
390	83448	413921	4578814	29.239	43.80182841	26.393	3.779	6.9	0.427	0.058	1.749	2.151
396	83449	415944	4578825	33.007	35.25830372	22.074	5.572	4.588	0.213	0.067	2.596	1.943
363	83454	407870	4577748	24.692	41.6939038	29.185	1.808	1.762	0.266	0.124	0.836	0.738
373	83455	409913	4577800	NA	NA	NA	0.168	0.453	0.384	0.159	0.039	0.429
372	83457	411908	4577799	24.654	40.57171143	15.285	2.228	5.475	0.262	0.056	0.673	2.068
561	83468	437916	4593740	NA	NA	NA	0	0	0.74	0.166	-0.205	0.775
564	83469	438808	4593775	NA	NA	NA	0	0	0.822	0.732	-0.458	0.075
556	83471	433921	4592786	NA	NA	NA	0.04	0.032	0.486	0.375	0.025	0.018
534	83477	428897	4589802	21.767	29.23109237	23.65	6.15	3.486	0.056	0.06	2.146	0.808
531	83478	429919	4589744	15.747	16.81749079	13.155	7.693	3.034	0.234	0.148	1.425	1.416
3372	83484	396873	4575749	5.125	26.12551086	35.469	0.71	1.999	0.477	0.242	0.325	0.8
326	83486	397827	4574770	NA	NA	NA	0	0	0.146	0.26	-4.287	0
322	83490	395887	4573853	31.703	19.03862251	24.309	0.213	0.514	0.188	0.193	-0.791	0.244
290	83502	395856	4571729	20.389	34.98200792	29.698	0.724	0.798	0.388	0.203	0.265	0.332
3370	83514	397849	4569735	0.79	8.145096149	18.736	0.177	0.512	0.419	0.136	0.089	0.301
259	83517	389877	4568787	NA	NA	NA	0	0	0.098	0.419	0.237	-1.912
258	83518	399882	4568779	5.362	12.90017954	15.956	0.504	1.305	0.294	0.283	0.255	0.518
228	83523	384934	4565738	32.023	37.07295437	16.961	1.702	3.315	0.123	0.082	0.896	1.656
230	83524	386901	4565792	1.879	27.34024852	31.356	0.391	1.063	0.197	0.289	0.18	0.464
3369	83526	386926	4563769	29.779	45.02871616	22.545	2.819	3.203	0.189	0.125	1.281	1.289
349	83532	406908	4575849	10.657	35.09643128	35.614	0.603	0.675	0.52	0.373	0.31	0.295
337	83533	407910	4575765	28.948	41.30952441	28.463	1.454	1.447	0.452	0.185	0.524	0.54
343	83534	410979	4575812	8.487	12.92635104	10.889	5.377	3.145	0.193	0.169	1.83	-0.225
331	83544	412926	4574800	NA	NA	NA	2.685	3.831	0.136	0.081	1.274	2.399
327	83545	413961	4574771	NA	NA	NA	6.786	3.019	0.743	0.415	3.372	0.656
3371	83551	414958	4573794	34.279	36.16602275	26.795	6.344	3.745	0.342	0.257	2.694	1.062
307	83556	414964	4572804	26.819	41.98695277	27.2	6.841	6.66	0.331	0.105	1.091	1.412
283	83562	402900	4570804	NA	NA	NA	1.499	1.823	0.533	0.154	1.108	0.045
260	83572	403929	4568809	32.342	41.36564547	21.319	2.853	3.266	0.133	0.077	1.389	1.347
244	83575	401887	4567756	19.128	48.33526844	36.439	1.146	1.907	0.424	0.178	0.534	0.819
252	83576	403880	4567859	25.143	45.25736548	34.354	1.944	2.429	0.344	0.08	0.366	0.903
1760	83581	393897	4650793	NA	NA	NA	0	0	0.515	0.333	-0.086	0.016
3157	170004	400900	4702825	NA	NA	NA	4.506	2.323	0.431	0.482	1.822	0.724
3148	170005	396899	4701818	NA	NA	NA	2.164	2.135	0.488	0.618	0.174	-0.533
3150	170009	401910	4701847	NA	NA	NA	1.256	1.016	0.528	0.552	0.54	-0.201
3138	170010	397900	4700882	NA	NA	NA	3.034	3.783	0.517	0.472	1.13	1.371
3093	170016	398832	4698752	NA	NA	NA	2.721	2.718	0.486	0.542	0.222	0.653
3156	170017	403021	4702819	NA	NA	NA	1.385	2.272	0.551	0.571	0.395	0.717
3139	170022	405985	4701602	NA	NA	NA	4.464	3.683	0.374	0.339	1.805	0.861
3004	170028	413894	4692825	89.468	107.6657557	88.635	10.395	10.573	0.432	0.296	4.313	3.2
2952	170034	415941	4690750	NA	NA	NA	2.384	5.329	0.672	0.473	0.89	1.86
2934	170037	412897	4689759	93.494	110.5481168	86.286	7.697	8.438	0.529	0.281	2.983	2.345
2940	170040	415972	4689777	83.264	103.8581326	92.691	4.881	6.933	0.66	0.43	1.719	2.072
2907	170046	412883	4688748	NA	NA	NA	8.743	8.955	0.196	0.081	3.009	2.252
2916	170047	414889	4688774	97.433	107.3693964	82.16	7.396	6.71	0.577	0.564	2.28	-1.034
2914	170050	417927	4688771	NA	NA	NA	6.859	5.253	0.181	0.31	1.392	-3.657
2896	170053	409916	4687818	NA	NA	NA	3.2	4.522	0.623	0.502	1.219	1.438
2883	170057	414901	4687731	97.07	104.9379812	91.021	6.331	6.737	0.485	0.46	1.923	-0.372
2900	170058	416908	4687837	89.843	104.0479766	88.717	3.74	5.642	0.591	0.496	1.225	1.586
2885	170059	418908	4687759	NA	NA	NA	7.377	5.132	0.34	0.521	-1.588	1.152
2886	170063	428978	4687765	NA	NA	NA	5.899	6.135	0.707	0.221	1.848	3.194
3033	170068	441888	4694775	NA	NA	NA	7.358	6.011	0.459	0.355	2.616	1.597
3020	170075	444870	4693809	NA	NA	NA	6.456	2.06	0.462	0.658	0.453	-2.988
2973	170080	433988	4691745	NA	NA	NA	3.411	2.361	0.686	0.56	1.322	0.757
2951	170085	440930	4690740	NA	NA	NA	5.977	5.187	0.493	0.347	2.453	1.824
2954	170086	450975	4690762	NA	NA	NA	7.322	6.747	0.224	0.412	2.39	3.707
2946	170090	441870	4689812	NA	NA	NA	0.983	6.849	0.406	0.259	0.649	5.011
2948	170092	453982	4689852	NA	NA	NA	0.979	1.807	0.876	0.622	0.506	1.001
2903	170095	441916	4688672	NA	NA	NA	3.309	4.965	0.039	0.278	1.139	2.68
2922	170096	447944	4688844	NA	NA	NA	3.152	4	0.755	0.593	1.181	1.553
2898	170100	442955	4687828	NA	NA	NA	4.514	4.144	0.567	0.577	2.37	2.275
2897	170103	453908	4687827	NA	NA	NA	3.18	7.044	0.234	0.129	0.528	4.229
3048	170106	478936	4695759	NA	NA	NA	6.48	6.76	0.14	0.084	1.161	1.308
3050	170108	482922	4695776	NA	NA	NA	5	3.473	0.203	0.103	-0.206	2.271
3030	170113	478901	4694767	NA	NA	NA	5.251	5.093	0.258	0.195	3.862	2.524
3413	170118	473897	4693805	NA	NA	NA	6.646	3.232	0.108	0.062	4.03	1.518
3022	170119	474872	4693815	NA	NA	NA	3.727	0.747	0.152	0.065	2.527	-0.287
3016	170120	475877	4693783	NA	NA	NA	2.103	2.016	0.393	0.381	2.623	0.622
3018	170121	477936	4693796	NA	NA	NA	7.106	3.011	0.564	0.304	2.569	0.471
3025	170125	481862	4693823	NA	NA	NA	1.777	0.936	0.526	0.483	0.706	0.298
3007	170131	477914	4692852	NA	NA	NA	3.906	2.821	0.208	0.107	2.492	2.097
2971	170137	472882	4691736	NA	NA	NA	2.339	0.934	0.355	0.252	1.793	1.022
2982	170139	474939	4691798	NA	NA	NA	2.277	1.355	0.496	0.758	0.984	0.21
2983	170140	475926	4691800	NA	NA	NA	2.002	3.594	0.459	0.112	2.436	3.574
2979	170143	478914	4691789	NA	NA	NA	2.912	2.465	0.301	0.139	1.73	1.649
2989	170146	481890	4691819	NA	NA	NA	1.587	4.836	0.082	0.136	1.053	2.584
2981	170147	482905	4691797	NA	NA	NA	2.144	1.956	0.073	0.069	2.123	1.055
2960	170149	473879	4690776	62.467	58.63344493	55.81	4.74	5.198	0.279	0.238	2.305	1.128
2958	170150	474980	4690774	NA	NA	NA	2.59	3.321	0.428	0.316	2.323	2.533
2966	170152	476924	4690797	NA	NA	NA	2.289	3.431	0.112	0.24	1.671	3.27
2961	170155	479851	4690778	NA	NA	NA	1.351	1.46	0.309	0.176	1.59	1.705
2962	170157	483937	4690780	NA	NA	NA	1.799	0.272	0.218	0.458	1.431	-2.311
2944	170158	473940	4689800	NA	NA	NA	2.208	3.493	0.303	0.128	1.979	2.603
2942	170161	477947	4689792	NA	NA	NA	1.29	0.898	0.42	0.323	0.864	0.862
2939	170162	478908	4689773	31.64	31.38986594	40.607	2.553	2.049	0.105	0.352	0.319	0.939
2933	170164	480910	4689757	NA	NA	NA	1.914	1.471	0.302	0.265	2.661	1.671
2930	170165	481917	4689747	NA	NA	NA	3.99	1.621	0.297	0.557	1.666	0.529
2943	170166	482884	4689793	NA	NA	NA	10.41	15.011	0.737	0.141	5.908	8.862
2923	170168	465905	4688846	NA	NA	NA	6.439	5.654	0.465	0.232	3.501	2.743
2912	170172	479903	4688768	NA	NA	NA	1.857	1.138	0.091	0.094	1.658	1.116
2889	170181	468890	4687779	NA	NA	NA	2.995	1.649	0.22	0.149	1.498	1.335
2892	170185	474968	4687784	NA	NA	NA	2.311	1.285	0.162	0.174	2.647	0.841
3142	170194	494969	4701782	NA	NA	NA	8.892	12.718	0.616	0.443	3.986	5.499
3143	170197	499913	4701785	NA	NA	NA	2.616	1.359	0.627	0.311	1.147	0.728
3137	170198	493888	4700843	NA	NA	NA	2.916	4.288	0.594	0.241	1.517	1.93
3129	170199	494938	4700781	NA	NA	NA	1.938	1.117	0.371	0.3	1.237	0.567
3117	170206	486920	4699815	NA	NA	NA	1.489	1.564	0.184	0.232	1.374	-1.24
3119	170208	488878	4699834	NA	NA	NA	0.782	0.292	0.521	0.575	0.346	-0.327
3111	170213	493944	4699752	NA	NA	NA	3.786	2.989	0.53	0.306	2.569	1.942
3108	170215	496885	4699711	NA	NA	NA	1.534	2.125	0.165	0.102	1.366	1.969
3115	170218	499882	4699796	NA	NA	NA	2.03	3.114	0.179	0.171	1.631	2.275
3113	170219	500884	4699772	NA	NA	NA	4.71	4.311	0.339	0.119	4.196	3.22
3096	170222	486913	4698773	NA	NA	NA	1.088	0.884	0.566	0.521	-0.169	0.504
3104	170223	489899	4698848	NA	NA	NA	1.344	1.753	0.788	0.675	0.572	0.636
3102	170228	498922	4698821	NA	NA	NA	4.664	4.158	0.119	0.067	5.094	3.507
3079	170233	485846	4697785	NA	NA	NA	3.149	3.71	0.268	0.162	2.638	2.942
3083	170235	487902	4697794	NA	NA	NA	1.821	1.411	0.095	0.463	1.017	0.25
3076	170239	492897	4697768	NA	NA	NA	0.617	0.883	0.786	0.363	0.262	0.847
3081	170240	493887	4697786	NA	NA	NA	0.693	0.621	0.534	0.382	0.299	0.778
3073	170242	495918	4697747	NA	NA	NA	2.447	2.699	0.682	0.73	0.115	-0.144
3074	170246	501905	4697756	NA	NA	NA	0.979	1.118	0.423	0.255	0.384	0.376
3063	170250	490872	4696758	NA	NA	NA	2.329	1.788	0.522	0.731	1.058	0.363
3068	170251	491902	4696807	NA	NA	NA	1.43	0.413	0.754	0.618	0.637	0.148
3061	170256	498893	4696752	NA	NA	NA	3.339	1.657	0.61	0.536	1.306	-0.152
3053	170265	488847	4695791	NA	NA	NA	2.596	0.019	0.239	0.807	0.927	-1.466
3059	170266	489889	4695856	NA	NA	NA	1.592	1.888	0.461	0.445	0.587	0.022
3045	170267	490911	4695751	NA	NA	NA	0.387	0.455	0.475	0.593	0.17	0.119
3057	170270	495917	4695821	NA	NA	NA	0.06	0.087	0.648	0.598	0.026	0.033
3032	170273	486872	4694772	NA	NA	NA	1.721	1.046	0.157	0.352	1.025	0.092
3012	170276	485882	4693744	NA	NA	NA	2.694	3.25	0.169	0.293	1.013	1.014
3019	170277	486874	4693800	NA	NA	NA	4.878	3.726	0.293	0.58	2.494	1.134
3014	170278	490896	4693771	NA	NA	NA	1.581	0.479	0.498	0.605	0.695	-0.252
3015	170280	505906	4693774	NA	NA	NA	1.161	2.019	0.567	0.614	0.401	0.817
2998	170286	488867	4692789	NA	NA	NA	4.909	2.973	0.432	0.591	2.661	1.116
2997	170288	491899	4692787	NA	NA	NA	1.227	0.406	0.476	0.481	0.468	-0.203
2975	170292	485855	4691763	NA	NA	NA	0.941	0.83	0.124	0.152	0.564	0.36
2987	170294	487871	4691805	NA	NA	NA	1.816	0.23	0.526	0.66	0.31	-0.227
2963	170298	484911	4690784	NA	NA	NA	0.505	1.208	0.488	0.47	0.195	0.524
2964	170299	491867	4690784	NA	NA	NA	1.875	0.429	0.403	0.423	0.648	-0.619
2926	170306	488916	4689737	NA	NA	NA	0.588	0.13	0.729	0.638	0.303	-0.403
2941	170308	490926	4689784	NA	NA	NA	1.974	1.015	0.766	0.693	0.655	-0.325
2911	170314	487904	4688762	NA	NA	NA	0.738	0.429	0.726	0.66	0.275	-0.091
2905	170315	488853	4688734	NA	NA	NA	0.454	0.701	0.539	0.648	0.09	-0.07
2888	170316	486927	4687772	NA	NA	NA	0.876	0.361	0.148	0.353	0.348	-0.545
2876	170324	411928	4686847	NA	NA	NA	5.857	5.081	0.629	0.587	1.825	1.574
2865	170325	413908	4686756	NA	NA	NA	3.887	3.537	0.615	0.377	1.101	0.751
2870	170327	417909	4686797	85.572	101.1955683	87.148	4.366	4.305	0.577	0.419	1.584	1.517
2863	170331	425927	4686706	47.251	69.2327198	58.498	3.075	3.028	0.579	0.536	1.417	1.247
2857	170339	421951	4685813	70.403	90.65481799	74.541	9.503	10.177	0.44	0.322	3.957	3.588
2837	170342	424948	4685770	NA	NA	NA	4.486	5.688	0.397	0.059	2.666	3.021
2853	170343	426957	4685806	NA	NA	NA	4.186	3.53	0.437	0.138	2.523	2.45
2811	170344	420873	4684754	NA	NA	NA	8.36	6.66	0.548	0.429	2.911	1.297
2821	170349	426923	4684790	74.114	74.4449362	75.366	8.153	3.583	0.507	0.308	1.668	-2.203
2791	170354	425903	4683767	76.088	78.57630587	76.431	2.352	1.796	0.552	0.249	0.33	0.631
2766	170358	427910	4682712	76.044	85.24712408	78.161	5.246	3.749	0.577	0.443	2.047	1.307
2717	170362	421906	4680797	NA	NA	NA	3.304	1.742	0.216	0.217	1.501	1.091
2672	170366	422906	4679746	NA	NA	NA	1.941	0.841	0.613	0.152	0.902	0.933
2685	170367	423901	4679791	NA	NA	NA	0.69	1.083	0.497	0.172	0.42	0.763
2680	170368	424871	4679776	71.796	86.00812477	71.444	11.201	6.176	0.501	0.198	3.661	2.242
2645	170376	424901	4678721	74.675	81.4964995	75.148	9.684	3.172	0.536	0.157	3.175	0.492
